enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,Xgrp
12956.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,4,42.0,0.0,test
26623.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,10/49,Early Stage Startup,1,47.0,1.0,test
7771.0,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,<1,,,never,80.0,0.0,test
22071.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,123.0,0.0,test
7583.0,city_136,0.897,Male,No relevant experience,Full time course,Masters,STEM,5,,,1,46.0,0.0,test
1698.0,city_143,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,58.0,1.0,test
11807.0,city_21,0.624,,No relevant experience,Full time course,High School,,<1,,,never,44.0,1.0,test
15588.0,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-500,,never,46.0,0.0,test
26654.0,city_41,0.8270000000000001,Male,Has relevant experience,,Graduate,Other,2,10/49,,never,107.0,0.0,test
7237.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,2,24.0,1.0,test
12458.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,Business Degree,19,50-99,Pvt Ltd,3,63.0,0.0,test
10919.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,55.0,1.0,test
32309.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,6.0,0.0,test
21034.0,city_16,0.91,Other,No relevant experience,Full time course,Graduate,STEM,2,50-99,,2,66.0,0.0,test
18002.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,182.0,1.0,test
20544.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,35.0,1.0,test
21611.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,16,,,2,138.0,0.0,test
30467.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,24.0,1.0,test
22016.0,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,No Major,4,,,1,120.0,0.0,test
17145.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,55.0,0.0,test
10778.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,,2,45.0,0.0,test
12353.0,city_158,0.7659999999999999,,Has relevant experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,2,210.0,0.0,test
7832.0,city_116,0.743,Male,No relevant experience,no_enrollment,Masters,STEM,2,100-500,,1,4.0,0.0,test
20313.0,city_103,0.92,Female,No relevant experience,no_enrollment,High School,,<1,,,never,48.0,0.0,test
8941.0,city_165,0.903,,Has relevant experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,3,4.0,0.0,test
14518.0,city_123,0.738,,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,4,54.0,0.0,test
22537.0,city_71,0.884,Male,Has relevant experience,Full time course,Masters,STEM,7,500-999,,1,23.0,0.0,test
15433.0,city_74,0.579,Male,No relevant experience,Full time course,Graduate,STEM,3,,,never,68.0,0.0,test
13656.0,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,6,,,never,63.0,0.0,test
17775.0,city_23,0.899,Female,Has relevant experience,no_enrollment,Graduate,Humanities,>20,5000-9999,NGO,>4,34.0,0.0,test
1908.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,184.0,1.0,test
30816.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,500-999,Public Sector,1,55.0,0.0,test
6853.0,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,1,50-99,NGO,never,5.0,1.0,test
4441.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,2,44.0,0.0,test
18941.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,>4,73.0,0.0,test
8966.0,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,500-999,Other,1,90.0,0.0,test
23089.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,,>4,214.0,0.0,test
21307.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,124.0,0.0,test
31952.0,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,9,,,>4,18.0,0.0,test
18270.0,city_103,0.92,Male,No relevant experience,Full time course,Masters,STEM,12,,Public Sector,1,86.0,0.0,test
26172.0,city_50,0.8959999999999999,,Has relevant experience,no_enrollment,Masters,STEM,17,,,never,44.0,0.0,test
17002.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Business Degree,2,1000-4999,Pvt Ltd,1,36.0,0.0,test
8400.0,city_71,0.884,Male,Has relevant experience,no_enrollment,High School,,>20,50-99,Funded Startup,3,84.0,0.0,test
13092.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,3,55.0,0.0,test
24986.0,city_138,0.836,Male,Has relevant experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,1,19.0,0.0,test
13436.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,160.0,0.0,test
10899.0,city_136,0.897,Other,Has relevant experience,no_enrollment,Masters,STEM,5,10000+,,1,10.0,0.0,test
20066.0,city_83,0.923,Male,No relevant experience,no_enrollment,Graduate,Other,8,50-99,Pvt Ltd,1,57.0,0.0,test
3982.0,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,9.0,0.0,test
5607.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,25.0,1.0,test
19404.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,never,36.0,1.0,test
11917.0,city_98,0.949,Male,No relevant experience,Full time course,Graduate,STEM,6,,,1,13.0,0.0,test
24157.0,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,1,32.0,1.0,test
31592.0,city_65,0.802,Male,No relevant experience,Full time course,High School,,<1,,Pvt Ltd,never,12.0,0.0,test
21798.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50.0,0.0,test
11600.0,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,102.0,1.0,test
14677.0,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,100-500,Public Sector,2,107.0,0.0,test
5429.0,city_21,0.624,Male,No relevant experience,Full time course,High School,,5,,,2,64.0,0.0,test
28374.0,city_76,0.698,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,>4,16.0,0.0,test
28755.0,city_100,0.887,Male,No relevant experience,no_enrollment,High School,,2,,,1,40.0,0.0,test
21435.0,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,1,28.0,0.0,test
2389.0,city_28,0.939,Male,Has relevant experience,no_enrollment,High School,,6,<10,Early Stage Startup,never,31.0,0.0,test
8315.0,city_7,0.647,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,6,50-99,Pvt Ltd,1,113.0,0.0,test
18672.0,city_121,0.7809999999999999,,Has relevant experience,Full time course,Masters,STEM,1,10/49,Pvt Ltd,1,109.0,0.0,test
19393.0,city_50,0.8959999999999999,Male,No relevant experience,no_enrollment,Masters,Humanities,4,,,3,103.0,0.0,test
12600.0,city_102,0.804,,Has relevant experience,no_enrollment,High School,,4,50-99,Pvt Ltd,1,81.0,0.0,test
21279.0,city_103,0.92,Male,Has relevant experience,no_enrollment,High School,,4,10/49,Pvt Ltd,1,104.0,0.0,test
7603.0,city_160,0.92,Male,No relevant experience,no_enrollment,Masters,STEM,3,,,1,88.0,0.0,test
593.0,city_57,0.866,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,,,1,10.0,1.0,test
17976.0,city_50,0.8959999999999999,Male,No relevant experience,Full time course,High School,,4,,,2,11.0,0.0,test
15075.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,500-999,,2,214.0,0.0,test
27578.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Other,2,1000-4999,NGO,1,110.0,0.0,test
8181.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,34.0,0.0,test
25706.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,34.0,0.0,test
4727.0,city_102,0.804,,No relevant experience,no_enrollment,,,2,,,never,42.0,0.0,test
18234.0,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,2,112.0,1.0,test
883.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Phd,STEM,13,10000+,Public Sector,>4,12.0,0.0,test
14889.0,city_103,0.92,Other,Has relevant experience,no_enrollment,Masters,STEM,7,,,4,35.0,0.0,test
13844.0,city_114,0.926,,No relevant experience,Full time course,Graduate,STEM,15,10000+,Pvt Ltd,>4,156.0,0.0,test
24328.0,city_114,0.926,Male,No relevant experience,no_enrollment,High School,,3,50-99,Pvt Ltd,1,112.0,0.0,test
30663.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,50-99,Funded Startup,1,77.0,0.0,test
18110.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,6.0,0.0,test
14752.0,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,2,100-500,Pvt Ltd,1,220.0,1.0,test
4856.0,city_21,0.624,Male,Has relevant experience,Part time course,Phd,STEM,20,10/49,Pvt Ltd,>4,108.0,1.0,test
482.0,city_100,0.887,Male,Has relevant experience,no_enrollment,High School,,14,50-99,Pvt Ltd,1,89.0,0.0,test
21755.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,1,63.0,0.0,test
28307.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,50-99,Funded Startup,1,12.0,0.0,test
951.0,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,13.0,0.0,test
11134.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,35.0,0.0,test
29871.0,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,>4,4.0,0.0,test
14961.0,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,14,,,1,200.0,0.0,test
17859.0,city_114,0.926,Male,Has relevant experience,no_enrollment,High School,,8,50-99,Pvt Ltd,1,56.0,0.0,test
3455.0,city_67,0.855,,No relevant experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,1,14.0,0.0,test
22412.0,city_155,0.556,,Has relevant experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,1,26.0,1.0,test
20141.0,city_102,0.804,Female,Has relevant experience,no_enrollment,Masters,STEM,11,500-999,Pvt Ltd,1,81.0,0.0,test
11756.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,,,1,162.0,1.0,test
19422.0,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,1,102.0,1.0,test
11723.0,city_159,0.843,Female,No relevant experience,Full time course,High School,,3,,,never,37.0,0.0,test
31562.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,140.0,0.0,test
7152.0,city_127,0.745,,No relevant experience,Full time course,High School,,3,,,never,18.0,0.0,test
32530.0,city_150,0.698,Male,No relevant experience,Full time course,High School,,3,,Pvt Ltd,never,78.0,0.0,test
6728.0,city_173,0.878,,Has relevant experience,no_enrollment,Masters,STEM,12,50-99,Pvt Ltd,1,96.0,0.0,test
17556.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,5,<10,Other,never,78.0,1.0,test
1085.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,1,166.0,0.0,test
27193.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,13,,,>4,19.0,1.0,test
3915.0,city_23,0.899,,Has relevant experience,no_enrollment,Graduate,STEM,15,50-99,Funded Startup,2,302.0,0.0,test
28260.0,city_143,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,40.0,0.0,test
7585.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,14,,,3,14.0,1.0,test
30253.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,>20,500-999,Pvt Ltd,1,26.0,0.0,test
22396.0,city_11,0.55,Male,Has relevant experience,Part time course,Masters,STEM,7,10000+,Pvt Ltd,1,56.0,0.0,test
8821.0,city_127,0.745,Female,Has relevant experience,no_enrollment,Masters,STEM,15,,,>4,132.0,0.0,test
2806.0,city_67,0.855,,Has relevant experience,Part time course,Graduate,STEM,5,50-99,Pvt Ltd,3,41.0,0.0,test
12171.0,city_28,0.939,,No relevant experience,Full time course,High School,,9,,,never,6.0,0.0,test
5437.0,city_103,0.92,,Has relevant experience,Full time course,Graduate,STEM,5,,,1,76.0,1.0,test
20086.0,city_102,0.804,Female,Has relevant experience,Part time course,High School,,3,,,1,2.0,0.0,test
31727.0,city_93,0.865,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,2,28.0,0.0,test
12356.0,city_143,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,never,22.0,0.0,test
8182.0,city_45,0.89,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,1000-4999,Pvt Ltd,>4,16.0,0.0,test
24016.0,city_11,0.55,Male,Has relevant experience,Part time course,Graduate,STEM,10,500-999,Pvt Ltd,1,62.0,1.0,test
16000.0,city_46,0.762,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,NGO,1,11.0,0.0,test
25355.0,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,278.0,0.0,test
24991.0,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,4,,,1,9.0,1.0,test
12318.0,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,12,10000+,Public Sector,>4,128.0,0.0,test
20202.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,16,100-500,Pvt Ltd,1,72.0,0.0,test
23389.0,city_155,0.556,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,2,27.0,1.0,test
29161.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,3,50-99,Funded Startup,1,106.0,0.0,test
9534.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,24.0,0.0,test
19389.0,city_103,0.92,,No relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,13.0,0.0,test
17067.0,city_114,0.926,,No relevant experience,no_enrollment,Phd,STEM,9,10/49,NGO,1,34.0,0.0,test
8314.0,city_159,0.843,Male,Has relevant experience,Full time course,Graduate,STEM,9,50-99,Funded Startup,1,40.0,0.0,test
27119.0,city_152,0.698,Male,No relevant experience,Full time course,Graduate,Business Degree,1,,,never,74.0,0.0,test
25741.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,2,55.0,0.0,test
27683.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,>4,48.0,0.0,test
16951.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,NGO,>4,13.0,1.0,test
9624.0,city_136,0.897,Female,No relevant experience,no_enrollment,Phd,Humanities,19,100-500,NGO,1,74.0,0.0,test
21520.0,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,9.0,1.0,test
9308.0,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,11,100-500,,1,6.0,0.0,test
7961.0,city_28,0.939,,Has relevant experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,1,86.0,0.0,test
19410.0,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,1,1000-4999,Pvt Ltd,1,298.0,1.0,test
11069.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,41.0,0.0,test
21287.0,city_12,0.64,Male,Has relevant experience,Part time course,Graduate,STEM,3,50-99,Pvt Ltd,1,164.0,0.0,test
10808.0,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,<1,<10,Early Stage Startup,1,102.0,1.0,test
16983.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,Humanities,1,50-99,Public Sector,never,48.0,0.0,test
15762.0,city_114,0.926,,No relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,50.0,0.0,test
74.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,50.0,0.0,test
2210.0,city_143,0.74,,Has relevant experience,,Phd,Humanities,2,,,1,20.0,0.0,test
20987.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,2,<10,Early Stage Startup,1,39.0,0.0,test
11633.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,68.0,0.0,test
12594.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,6,<10,NGO,>4,78.0,0.0,test
33045.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,48.0,0.0,test
5079.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,3,86.0,0.0,test
22701.0,city_179,0.512,,No relevant experience,Full time course,Graduate,STEM,2,,,never,50.0,1.0,test
9124.0,city_103,0.92,,Has relevant experience,no_enrollment,Primary School,,13,50-99,Early Stage Startup,2,26.0,0.0,test
9389.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,51.0,0.0,test
31982.0,city_160,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,6,50-99,,1,30.0,0.0,test
22429.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,2,55.0,1.0,test
23095.0,city_2,0.7879999999999999,,Has relevant experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,1,122.0,0.0,test
19732.0,city_19,0.682,Male,No relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,47.0,0.0,test
33185.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,2,92.0,0.0,test
10299.0,city_138,0.836,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,1000-4999,,1,21.0,0.0,test
30091.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,29.0,0.0,test
27208.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,31.0,0.0,test
6064.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,>4,65.0,0.0,test
32477.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,1,11.0,0.0,test
13504.0,city_138,0.836,Male,Has relevant experience,no_enrollment,Masters,STEM,19,500-999,Public Sector,>4,166.0,0.0,test
5174.0,city_103,0.92,Male,Has relevant experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,15.0,0.0,test
32302.0,city_105,0.794,Male,No relevant experience,Full time course,High School,,3,50-99,Pvt Ltd,1,30.0,1.0,test
14662.0,city_150,0.698,,No relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,4,102.0,0.0,test
8402.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,4,28.0,0.0,test
5006.0,city_160,0.92,,No relevant experience,no_enrollment,,,5,,,never,82.0,0.0,test
4996.0,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,9,,,never,50.0,1.0,test
29210.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,,,1,42.0,1.0,test
24289.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,12.0,1.0,test
15173.0,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,3,,,1,5.0,1.0,test
12364.0,city_28,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,7.0,0.0,test
18413.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,<1,,,never,23.0,1.0,test
15454.0,city_114,0.926,Female,Has relevant experience,no_enrollment,Masters,STEM,3,,,1,4.0,0.0,test
21765.0,city_114,0.926,,Has relevant experience,,Masters,Other,10,50-99,,1,58.0,0.0,test
23872.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,8.0,0.0,test
17521.0,city_103,0.92,Male,No relevant experience,no_enrollment,Masters,Business Degree,11,10000+,Pvt Ltd,>4,12.0,0.0,test
12681.0,city_16,0.91,Male,Has relevant experience,Full time course,High School,,1,10/49,Pvt Ltd,1,86.0,0.0,test
19064.0,city_73,0.754,Male,Has relevant experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,23.0,0.0,test
20276.0,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,308.0,0.0,test
16874.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,16,,Pvt Ltd,1,5.0,0.0,test
32746.0,city_28,0.939,Male,Has relevant experience,Part time course,High School,,5,1000-4999,Pvt Ltd,1,54.0,0.0,test
11510.0,city_116,0.743,,Has relevant experience,no_enrollment,,,7,10000+,,,18.0,0.0,test
14481.0,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,Business Degree,4,1000-4999,Pvt Ltd,4,103.0,0.0,test
12634.0,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,2,114.0,1.0,test
6302.0,city_99,0.915,Male,Has relevant experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,1,322.0,0.0,test
23341.0,city_74,0.579,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,67.0,0.0,test
1417.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,,,>4,80.0,0.0,test
4621.0,city_128,0.527,Female,Has relevant experience,no_enrollment,Masters,STEM,9,10/49,Early Stage Startup,1,58.0,1.0,test
7780.0,city_75,0.939,Female,Has relevant experience,no_enrollment,Graduate,Other,9,50-99,Pvt Ltd,1,51.0,0.0,test
6233.0,city_14,0.698,Male,No relevant experience,Full time course,High School,,5,,,1,12.0,0.0,test
32015.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,77.0,0.0,test
29633.0,city_65,0.802,Male,No relevant experience,Full time course,Graduate,Humanities,9,,,2,108.0,0.0,test
12419.0,city_16,0.91,Male,No relevant experience,Full time course,High School,,4,<10,Pvt Ltd,1,6.0,0.0,test
24823.0,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,5,,,never,21.0,0.0,test
10.0,city_114,0.926,Female,Has relevant experience,no_enrollment,Graduate,STEM,15,<10,Funded Startup,1,53.0,1.0,test
12478.0,city_61,0.913,,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,16.0,0.0,test
17656.0,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,21.0,0.0,test
31649.0,city_143,0.74,Male,Has relevant experience,Full time course,High School,,<1,,,1,35.0,1.0,test
9471.0,city_36,0.893,,Has relevant experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,never,95.0,0.0,test
3891.0,city_33,0.4479999999999999,Male,No relevant experience,Full time course,High School,,4,,,never,31.0,0.0,test
28436.0,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,2,14.0,0.0,test
30112.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,3,8.0,0.0,test
22404.0,city_102,0.804,Male,Has relevant experience,,Graduate,STEM,6,50-99,,1,6.0,0.0,test
16562.0,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,37.0,0.0,test
19251.0,city_150,0.698,Male,No relevant experience,no_enrollment,Graduate,STEM,9,,,4,64.0,1.0,test
16413.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,>4,76.0,1.0,test
5213.0,city_114,0.926,,No relevant experience,Part time course,High School,,2,1000-4999,Pvt Ltd,1,39.0,1.0,test
20166.0,city_103,0.92,,Has relevant experience,Part time course,Graduate,STEM,7,50-99,,>4,54.0,0.0,test
8163.0,city_114,0.926,Male,Has relevant experience,Full time course,Graduate,STEM,9,,,2,73.0,0.0,test
20332.0,city_103,0.92,,Has relevant experience,Full time course,Phd,STEM,,10000+,Public Sector,never,56.0,0.0,test
25287.0,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,14,10/49,,1,102.0,0.0,test
31636.0,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,24.0,0.0,test
24521.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,108.0,0.0,test
14875.0,city_10,0.895,,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,14.0,0.0,test
21341.0,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,2,10/49,Early Stage Startup,1,23.0,0.0,test
17366.0,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,1,43.0,0.0,test
26706.0,city_114,0.926,Male,No relevant experience,Part time course,Masters,STEM,8,5000-9999,NGO,2,121.0,0.0,test
29270.0,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,4,1000-4999,Pvt Ltd,1,22.0,0.0,test
3428.0,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,8,100-500,NGO,1,51.0,0.0,test
22547.0,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,10000+,NGO,1,73.0,0.0,test
23659.0,city_21,0.624,Male,No relevant experience,Full time course,High School,,3,,,1,51.0,1.0,test
25796.0,city_21,0.624,Male,No relevant experience,Full time course,,,2,,,1,304.0,0.0,test
28467.0,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,100-500,NGO,1,80.0,0.0,test
